n_rows,n_features,pca_components,n_neighbors,explained_variance,orig_knn_accuracy,orig_knn_precision,orig_knn_recall,orig_knn_f1_score,orig_knn_fit_time,orig_knn_predict_time,orig_knn_total_time,orig_kdtree_accuracy,orig_kdtree_precision,orig_kdtree_recall,orig_kdtree_f1_score,orig_kdtree_fit_time,orig_kdtree_predict_time,orig_kdtree_total_time,pca_knn_accuracy,pca_knn_precision,pca_knn_recall,pca_knn_f1_score,pca_knn_fit_time,pca_knn_predict_time,pca_knn_total_time,pca_kdtree_accuracy,pca_kdtree_precision,pca_kdtree_recall,pca_kdtree_f1_score,pca_kdtree_fit_time,pca_kdtree_predict_time,pca_kdtree_total_time,pca_knn_accuracy_diff,pca_kdtree_accuracy_diff,pca_knn_time_improvement,pca_kdtree_time_improvement
5000,54,3,5,0.1744578857069172,0.709,0.7024643585183892,0.709,0.7020137287412954,0.0030076503753662,0.1313707828521728,0.134378433227539,0.709,0.7024643585183892,0.709,0.7020137287412954,0.0240612030029296,0.1710562705993652,0.1951174736022949,0.591,0.5924208775623934,0.591,0.5781143465781126,0.0027565956115722,0.1360659599304199,0.1388225555419922,0.591,0.5924208775623934,0.591,0.5781143465781126,0.0035111904144287,0.1591393947601318,0.1626505851745605,-0.118,-0.118,-0.0330716931855279,0.1663966216265753
5000,54,5,5,0.243502915131045,0.709,0.7024643585183892,0.709,0.7020137287412954,0.0030064582824707,0.1290078163146972,0.1320142745971679,0.709,0.7024643585183892,0.709,0.7020137287412954,0.0220448970794677,0.1689624786376953,0.191007375717163,0.636,0.6365778485800105,0.636,0.6239121643430336,0.0026063919067382,0.1326594352722168,0.135265827178955,0.636,0.6365778485800105,0.636,0.6239121643430336,0.0055491924285888,0.1588532924652099,0.1644024848937988,-0.0729999999999999,-0.0729999999999999,-0.024630310560801,0.1392872433510621
5000,54,10,5,0.3683745962265701,0.709,0.7024643585183892,0.709,0.7020137287412954,0.0035245418548583,0.1858184337615966,0.189342975616455,0.709,0.7024643585183892,0.709,0.7020137287412954,0.022550344467163,0.2002437114715576,0.2227940559387207,0.675,0.6638830123801038,0.675,0.6639397797653934,0.0029985904693603,0.1190142631530761,0.1220128536224365,0.675,0.6638830123801038,0.675,0.6639397797653934,0.0048954486846923,0.1558425426483154,0.1607379913330078,-0.0339999999999999,-0.0339999999999999,0.3555987317449084,0.2785355486448945
5000,54,15,5,0.4796309785545766,0.709,0.7024643585183892,0.709,0.7020137287412954,0.0020043849945068,0.1300339698791504,0.1320383548736572,0.709,0.7024643585183892,0.709,0.7020137287412954,0.0220534801483154,0.1702065467834472,0.1922600269317627,0.677,0.6683208572522005,0.677,0.6658129734848485,0.0019965171813964,0.1379363536834716,0.1399328708648681,0.677,0.6683208572522005,0.677,0.6658129734848485,0.0080118179321289,0.1609511375427246,0.1689629554748535,-0.0319999999999999,-0.0319999999999999,-0.0597895664389708,0.1211748059578594
5000,54,20,5,0.5828911529099791,0.709,0.7024643585183892,0.709,0.7020137287412954,0.0045239925384521,0.1194064617156982,0.1239304542541503,0.709,0.7024643585183892,0.709,0.7020137287412954,0.0230634212493896,0.1769676208496093,0.200031042098999,0.679,0.6684413646055436,0.679,0.6680503005193832,0.0029997825622558,0.161116361618042,0.1641161441802978,0.679,0.6684413646055436,0.679,0.6680503005193832,0.0117368698120117,0.170917272567749,0.1826541423797607,-0.0299999999999999,-0.0299999999999999,-0.3242600066948569,0.0868710153029055
5000,54,25,5,0.6833324900751112,0.709,0.7024643585183892,0.709,0.7020137287412954,0.003514289855957,0.1088128089904785,0.1123270988464355,0.709,0.7024643585183892,0.709,0.7020137287412954,0.02278733253479,0.1413242816925048,0.1641116142272949,0.682,0.6723623210969756,0.682,0.6719152646752565,0.0037136077880859,0.1675679683685302,0.1712815761566162,0.682,0.6723623210969756,0.682,0.6719152646752565,0.0125391483306884,0.1610517501831054,0.1735908985137939,-0.0269999999999999,-0.0269999999999999,-0.5248464343477652,-0.0577612031368492
25000,5,3,5,0.8181082472327356,0.64,0.6285090326695466,0.64,0.6303891442388815,0.0025219917297363,0.7404201030731201,0.7429420948028564,0.6454,0.6331406090602174,0.6454,0.6358445072152447,0.0171563625335693,0.6783316135406494,0.6954879760742188,0.6404,0.629514329099527,0.6404,0.6306520497684264,0.0030028820037841,0.5902388095855713,0.5932416915893555,0.6504,0.6377444712139669,0.6504,0.640235857324128,0.0145347118377685,0.4584348201751709,0.4729695320129394,0.0003999999999999,0.005,0.2014967307152312,0.3199457815465286
25000,10,3,5,0.4768534230213281,0.7188,0.7163770993118176,0.7188,0.7155277273581351,0.0050175189971923,1.2953426837921145,1.3003602027893066,0.7186,0.7161892590297303,0.7186,0.7153376629144846,0.030076265335083,1.4470839500427246,1.4771602153778076,0.7214,0.7192064209473893,0.7214,0.7185755545619893,0.0019989013671875,0.641054630279541,0.6430535316467285,0.7212,0.7190188097421973,0.7212,0.7183851282490855,0.0120210647583007,0.5270998477935791,0.5391209125518799,0.0026,0.0025999999999999,0.5054804582089164,0.6350288161436903
25000,10,5,5,0.6813807778671827,0.7188,0.7163770993118176,0.7188,0.7155277273581351,0.0040242671966552,1.3771214485168457,1.381145715713501,0.7186,0.7161892590297303,0.7186,0.7153376629144846,0.0280671119689941,1.4001784324645996,1.4282455444335938,0.7216,0.7193017582011769,0.7216,0.7185944184963413,0.0029985904693603,0.6212787628173828,0.6242773532867432,0.7214,0.7191142756343153,0.7214,0.7184039997341864,0.017136812210083,0.4939801692962646,0.5111169815063477,0.0028,0.0028,0.5480003694148659,0.642136477513715
25000,20,3,5,0.3099180278799466,0.7882,0.784762810405414,0.7882,0.7839919320930937,0.0035035610198974,1.6711785793304443,1.6746821403503418,0.7882,0.784762810405414,0.7882,0.7839919320930937,0.0536386966705322,1.6588258743286133,1.7124645709991455,0.7176,0.7134853125506384,0.7176,0.7118897660107626,0.0035126209259033,0.6420843601226807,0.645596981048584,0.7176,0.7134853125506384,0.7176,0.7118897660107626,0.0120389461517333,0.4791076183319092,0.4911465644836426,-0.0706,-0.0706,0.6144958105819855,0.7131931528387295
25000,20,5,5,0.4231485787238828,0.7882,0.784762810405414,0.7882,0.7839919320930937,0.002997875213623,1.7991750240325928,1.802172899246216,0.7882,0.784762810405414,0.7882,0.7839919320930937,0.0570402145385742,1.8322231769561768,1.889263391494751,0.7704,0.7666419390883927,0.7704,0.7660058730966615,0.0020947456359863,0.6502277851104736,0.65232253074646,0.7704,0.7666419390883927,0.7704,0.7660058730966615,0.0175294876098632,0.513817310333252,0.5313467979431152,-0.0178,-0.0178,0.6380355453023941,0.7187545154713852
25000,20,10,5,0.685236696602445,0.7882,0.784762810405414,0.7882,0.7839919320930937,0.0030016899108886,1.5120861530303955,1.5150878429412842,0.7882,0.784762810405414,0.7882,0.7839919320930937,0.0516612529754638,1.656137466430664,1.707798719406128,0.7738,0.7699190696167443,0.7738,0.7694992194632927,0.0029993057250976,0.6931982040405273,0.696197509765625,0.7738,0.7699190696167443,0.7738,0.7694992194632927,0.0288352966308593,0.5350534915924072,0.5638887882232666,-0.0143999999999999,-0.0143999999999999,0.5404903332772597,0.6698154285890587
25000,20,15,5,0.9069373094587078,0.7882,0.784762810405414,0.7882,0.7839919320930937,0.0045151710510253,1.2431647777557373,1.2476799488067627,0.7882,0.784762810405414,0.7882,0.7839919320930937,0.0531795024871826,1.4200093746185305,1.473188877105713,0.78,0.7758385447586806,0.78,0.7757698842187968,0.0035109519958496,0.9138977527618408,0.9174087047576904,0.78,0.7758385447586806,0.78,0.7757698842187968,0.0445461273193359,0.7888052463531494,0.8333513736724854,-0.0081999999999999,-0.0081999999999999,0.2647083046937895,0.4343214324902306
25000,30,3,5,0.2365359666587155,0.802,0.8002002961279544,0.802,0.7990658723452694,0.0065159797668457,0.8237996101379395,0.8303155899047852,0.802,0.8002002961279544,0.802,0.7990658723452694,0.0858466625213623,1.518261432647705,1.6041080951690674,0.6688,0.6622197469457204,0.6688,0.6614804217799799,0.0032496452331542,0.8652830123901367,0.868532657623291,0.6688,0.6622197469457204,0.6688,0.6614804217799799,0.0137760639190673,0.7082054615020752,0.7219815254211426,-0.1332000000000001,-0.1332000000000001,-0.0460271590503176,0.5499171610719611
25000,30,5,5,0.3195980947173156,0.802,0.8002002961279544,0.802,0.7990658723452694,0.0050194263458251,0.9010047912597656,0.9060242176055908,0.802,0.8002002961279544,0.802,0.7990658723452694,0.086179494857788,1.4354941844940186,1.5216736793518066,0.7504,0.7445458625213625,0.7504,0.745014529452938,0.0029988288879394,0.8608074188232422,0.8638062477111816,0.7504,0.7445458625213625,0.7504,0.745014529452938,0.0200726985931396,0.7397811412811279,0.7598538398742676,-0.0516,-0.0516,0.0465969552182405,0.500645999083098
25000,30,10,5,0.5067791927711319,0.802,0.8002002961279544,0.802,0.7990658723452694,0.0050346851348876,0.8537819385528564,0.8588166236877441,0.802,0.8002002961279544,0.802,0.7990658723452694,0.0866353511810302,1.4119744300842283,1.4986097812652588,0.7836,0.7805377230937169,0.7836,0.7794629904286537,0.0034000873565673,0.8987376689910889,0.9021377563476562,0.7836,0.7805377230937169,0.7836,0.7794629904286537,0.0289652347564697,0.842627763748169,0.8715929985046387,-0.0184,-0.0184,-0.0504428203472493,0.4183989658944019
25000,30,15,5,0.6804616191368013,0.802,0.8002002961279544,0.802,0.7990658723452694,0.0055382251739501,0.7817206382751465,0.7872588634490967,0.802,0.8002002961279544,0.802,0.7990658723452694,0.0885581970214843,1.3788645267486572,1.4674227237701416,0.7848,0.781859671952305,0.7848,0.780734940850366,0.0035135746002197,0.96537184715271,0.9688854217529296,0.7848,0.781859671952305,0.7848,0.780734940850366,0.0444669723510742,0.7756853103637695,0.8201522827148438,-0.0171999999999999,-0.0171999999999999,-0.2307075432699485,0.4410933745065044
25000,30,20,5,0.8406198502338882,0.802,0.8002002961279544,0.802,0.7990658723452694,0.0050015449523925,0.8640081882476807,0.8690097332000732,0.802,0.8002002961279544,0.802,0.7990658723452694,0.0880217552185058,1.483872413635254,1.5718941688537598,0.7738,0.7708143295779866,0.7738,0.7700279930830427,0.0035133361816406,0.9109268188476562,0.9144401550292968,0.7738,0.7708143295779866,0.7738,0.7700279930830427,0.0541653633117675,0.7089989185333252,0.7631642818450928,-0.0282,-0.0282,-0.0522783808898537,0.5144938527244494
25000,30,25,5,0.9581489540082936,0.802,0.8002002961279544,0.802,0.7990658723452694,0.005511999130249,0.8924825191497803,0.8979945182800293,0.802,0.8002002961279544,0.802,0.7990658723452694,0.0914700031280517,1.4255552291870115,1.5170252323150637,0.7798,0.7773574781685998,0.7798,0.7763338781866941,0.0040009021759033,1.0537161827087402,1.0577170848846436,0.7798,0.7773574781685998,0.7798,0.7763338781866941,0.0702755451202392,0.8961772918701172,0.9664528369903564,-0.0221999999999999,-0.0221999999999999,-0.1778658592599633,0.3629289636036596
25000,40,3,5,0.2244032912740202,0.7942,0.790958996186379,0.7942,0.7902498316809244,0.0050601959228515,0.9317836761474608,0.9368438720703124,0.7942,0.790958996186379,0.7942,0.7902498316809244,0.108450174331665,1.4914870262145996,1.5999372005462646,0.613,0.6069869683891533,0.613,0.6047174188889184,0.0030193328857421,0.8628387451171875,0.8658580780029297,0.613,0.6069869683891533,0.613,0.6047174188889184,0.013526439666748,0.7478837966918945,0.7614102363586426,-0.1812,-0.1812,0.0757712103197224,0.5240999233603199
25000,40,5,5,0.3119217747234487,0.7942,0.790958996186379,0.7942,0.7902498316809244,0.0069241523742675,0.8862786293029785,0.8932027816772461,0.7942,0.790958996186379,0.7942,0.7902498316809244,0.1201746463775634,1.535332202911377,1.6555068492889404,0.7142,0.7086820973438946,0.7142,0.7077605476295574,0.0039997100830078,0.890622615814209,0.8946223258972168,0.7142,0.7086820973438946,0.7142,0.7077605476295574,0.0184237957000732,0.8337292671203613,0.8521530628204346,-0.08,-0.08,-0.0015892742936884,0.485261529913667
25000,40,10,5,0.4634159518740707,0.7942,0.790958996186379,0.7942,0.7902498316809244,0.0090324878692626,0.980604648590088,0.9896371364593506,0.7942,0.790958996186379,0.7942,0.7902498316809244,0.1496737003326416,1.5441522598266602,1.6938259601593018,0.7652,0.7587947497055423,0.7652,0.7594816421411561,0.003007173538208,0.9201493263244628,0.9231564998626708,0.7652,0.7587947497055423,0.7652,0.7594816421411561,0.0330612659454345,0.7448077201843262,0.7778689861297607,-0.029,-0.029,0.0671767804051181,0.5407621535942198
25000,40,15,5,0.5966627543546521,0.7942,0.790958996186379,0.7942,0.7902498316809244,0.0065155029296875,1.008408784866333,1.0149242877960205,0.7942,0.790958996186379,0.7942,0.7902498316809244,0.1121816635131836,1.551363468170166,1.6635451316833496,0.7656,0.7593965536694955,0.7656,0.7598967961836676,0.0045151710510253,0.983137845993042,0.9876530170440674,0.7656,0.7593965536694955,0.7656,0.7598967961836676,0.0430762767791748,0.7119569778442383,0.7550332546234131,-0.0286,-0.0286,0.0268702513871006,0.5461299845472836
25000,40,20,5,0.7268309471999069,0.7942,0.790958996186379,0.7942,0.7902498316809244,0.008601427078247,1.497971773147583,1.50657320022583,0.7942,0.790958996186379,0.7942,0.7902498316809244,0.1310086250305175,1.7828538417816162,1.9138624668121336,0.7654,0.7591945642651278,0.7654,0.759668719826363,0.0036544799804687,0.9552493095397948,0.9589037895202636,0.7654,0.7591945642651278,0.7654,0.759668719826363,0.0534868240356445,0.8119630813598633,0.8654499053955078,-0.0288,-0.0288,0.3635199475362184,0.5477993218409978
25000,40,25,5,0.8523167933823439,0.7942,0.790958996186379,0.7942,0.7902498316809244,0.0050065517425537,0.9995391368865968,1.0045456886291504,0.7942,0.790958996186379,0.7942,0.7902498316809244,0.1158676147460937,1.6182115077972412,1.734079122543335,0.766,0.7597864223317743,0.766,0.7602318561541462,0.0040185451507568,0.8813998699188232,0.8854184150695801,0.766,0.7597864223317743,0.766,0.7602318561541462,0.06663179397583,0.6850841045379639,0.751715898513794,-0.0282,-0.0282,0.1185882084886919,0.5665042680340507
25000,54,3,5,0.1720857243535949,0.7958,0.792561466114138,0.7958,0.7918001389883319,0.0104334354400634,2.2364611625671387,2.246894598007202,0.7958,0.792561466114138,0.7958,0.7918001389883319,0.161916971206665,2.21608304977417,2.378000020980835,0.6138,0.6083297384157896,0.6138,0.6048484345014206,0.0040853023529052,0.6146361827850342,0.6187214851379395,0.6138,0.6083297384157896,0.6138,0.6048484345014206,0.014524221420288,0.4447638988494873,0.4592881202697754,-0.1819999999999999,-0.1819999999999999,0.724632617085514,0.8068594969648754
25000,54,5,5,0.2397394787176558,0.7958,0.792561466114138,0.7958,0.7918001389883319,0.0070524215698242,1.8531064987182615,1.860158920288086,0.7958,0.792561466114138,0.7958,0.7918001389883319,0.1481869220733642,1.955146551132202,2.1033334732055664,0.7182,0.7130008032545125,0.7182,0.7116017300351632,0.0035107135772705,0.6367268562316895,0.64023756980896,0.7182,0.7130008032545125,0.7182,0.7116017300351632,0.0185422897338867,0.4746067523956299,0.4931490421295166,-0.0776,-0.0776,0.6558156602502515,0.765539298255955
25000,54,10,5,0.3563674934341292,0.7958,0.792561466114138,0.7958,0.7918001389883319,0.0071160793304443,2.044718980789185,2.051835060119629,0.7958,0.792561466114138,0.7958,0.7918001389883319,0.1495862007141113,1.973958730697632,2.123544931411743,0.7672,0.7606008231424108,0.7672,0.7611614843132397,0.0029985904693603,0.6772117614746094,0.6802103519439697,0.7672,0.7606008231424108,0.7672,0.7611614843132397,0.0280709266662597,0.5172348022460938,0.5453057289123535,-0.0285999999999999,-0.0285999999999999,0.6684868266631963,0.7432097052216213
25000,54,15,5,0.459826699393863,0.7958,0.792561466114138,0.7958,0.7918001389883319,0.0070345401763916,2.1731112003326416,2.180145740509033,0.7958,0.792561466114138,0.7958,0.7918001389883319,0.1801598072052002,2.090838432312012,2.270998239517212,0.7672,0.7607715045711426,0.7672,0.7612544832032634,0.0030069351196289,0.6629929542541504,0.6659998893737793,0.7672,0.7607715045711426,0.7672,0.7612544832032634,0.0401010513305664,0.7060487270355225,0.7461497783660889,-0.0285999999999999,-0.0285999999999999,0.6945158862552566,0.6714441405622966
25000,54,20,5,0.5604239941624709,0.7958,0.792561466114138,0.7958,0.7918001389883319,0.0059962272644042,1.9758882522583008,1.981884479522705,0.7958,0.792561466114138,0.7958,0.7918001389883319,0.1809983253479004,1.994783639907837,2.1757819652557373,0.7682,0.7617037954878162,0.7682,0.762241610033893,0.0039966106414794,0.7471868991851807,0.7511835098266602,0.7682,0.7617037954878162,0.7682,0.762241610033893,0.0536248683929443,0.5565204620361328,0.6101453304290771,-0.0275999999999999,-0.0275999999999999,0.6209751286777487,0.7195742311627434
25000,54,25,5,0.6592742819074039,0.7958,0.792561466114138,0.7958,0.7918001389883319,0.008023977279663,2.111970901489258,2.119994878768921,0.7958,0.792561466114138,0.7958,0.7918001389883319,0.1479678153991699,2.099064588546753,2.247032403945923,0.769,0.7627587623855535,0.769,0.7631841474720857,0.0035176277160644,0.7610013484954834,0.7645189762115479,0.769,0.7627587623855535,0.769,0.7631841474720857,0.0614094734191894,0.5061168670654297,0.5675263404846191,-0.0267999999999999,-0.0267999999999999,0.6393769702615965,0.747432952240471
100000,5,3,5,0.8216230023374911,0.6307,0.61374115988614,0.6307,0.6192197752933993,0.0069594383239746,3.009506940841675,3.0164663791656494,0.63085,0.6140681765553627,0.63085,0.6194727038966447,0.0837683677673339,2.254584550857544,2.338352918624878,0.6311,0.6147569301769217,0.6311,0.619750159998582,0.0049967765808105,2.200061798095703,2.2050585746765137,0.6326,0.6180034711848296,0.6326,0.6217248930584672,0.0581111907958984,1.3300175666809082,1.3881287574768066,0.0003999999999999,0.00175,0.2689928222284944,0.4063647337318408
100000,10,3,5,0.4762172578408537,0.72635,0.723118450584379,0.72635,0.7235406102359456,0.0070161819458007,4.574176788330078,4.581192970275879,0.72605,0.7228288061152728,0.72605,0.7232544303000302,0.1418848037719726,7.842456579208374,7.984341382980347,0.7257,0.7223319882985012,0.7257,0.7227339184169638,0.0059969425201416,2.263659238815308,2.269656181335449,0.7256,0.7222265175841097,0.7256,0.7226223503846763,0.0576491355895996,1.4203026294708252,1.4779517650604248,-0.00065,-0.0004499999999999,0.5045709281268781,0.8148937158159507
100000,10,5,5,0.6795028336326403,0.72635,0.723118450584379,0.72635,0.7235406102359456,0.007514476776123,5.583383798599243,5.590898275375366,0.72605,0.7228288061152728,0.72605,0.7232544303000302,0.1476330757141113,7.962175846099853,8.109808921813965,0.72515,0.7217475764726325,0.72515,0.7221817392476971,0.0075268745422363,2.400606393814087,2.4081332683563232,0.72555,0.7221393128626376,0.72555,0.7225699693576471,0.0880036354064941,1.4469456672668457,1.5349493026733398,-0.0012,-0.0004999999999999,0.5692761431624073,0.8107292887573966
100000,20,3,5,0.3101991214260424,0.84505,0.8438505764033376,0.84505,0.8435422112431076,0.0112175941467285,5.745323181152344,5.756540775299072,0.84505,0.8438505764033376,0.84505,0.8435422112431076,0.2939026355743408,20.099390029907227,20.393292665481567,0.74565,0.7424411880790838,0.74565,0.7423989829180113,0.0080735683441162,2.568897247314453,2.5769708156585693,0.74565,0.7424411880790838,0.74565,0.7423989829180113,0.0627293586730957,1.6066057682037354,1.669335126876831,-0.0993999999999999,-0.0993999999999999,0.5523403870053041,0.9181429328623126
100000,20,5,5,0.4241651660654999,0.84505,0.8438505764033376,0.84505,0.8435422112431076,0.014803409576416,6.322734594345093,6.337538003921509,0.84505,0.8438505764033376,0.84505,0.8435422112431076,0.3154683113098144,19.57320261001587,19.888670921325684,0.82545,0.8238640547009052,0.82545,0.8232993920865592,0.009016990661621,2.6038331985473637,2.6128501892089844,0.82545,0.8238640547009052,0.82545,0.8232993920865592,0.0995013713836669,1.5699009895324707,1.6694023609161377,-0.0195999999999999,-0.0195999999999999,0.5877184187941408,0.9160626485540512
100000,20,10,5,0.6844318892734466,0.84505,0.8438505764033376,0.84505,0.8435422112431076,0.0120458602905273,5.001805543899536,5.013851404190064,0.84505,0.8438505764033376,0.84505,0.8435422112431076,0.3175535202026367,19.151492595672607,19.469046115875244,0.82895,0.8274521180474907,0.82895,0.8268860127504007,0.0065133571624755,2.606525182723999,2.6130385398864746,0.82895,0.8274521180474907,0.82895,0.8268860127504007,0.1932349205017089,1.563990831375122,1.757225751876831,-0.0161,-0.0161,0.478836062492246,0.9097425861843343
100000,20,15,5,0.906595577416201,0.84505,0.8438505764033376,0.84505,0.8435422112431076,0.0120344161987304,5.125147581100464,5.137181997299194,0.84505,0.8438505764033376,0.84505,0.8435422112431076,0.2969317436218261,18.59082341194153,18.887755155563354,0.83785,0.8365386795411442,0.83785,0.8361811614760796,0.0100355148315429,2.802583932876587,2.81261944770813,0.83785,0.8365386795411442,0.83785,0.8361811614760796,0.287456750869751,1.6549768447875977,1.9424335956573489,-0.0071999999999999,-0.0071999999999999,0.4524976048762089,0.8971591075985963
100000,30,3,5,0.2350187965450194,0.86585,0.8648449955770606,0.86585,0.8646468094644048,0.0170414447784423,6.858072996139526,6.875114440917969,0.86585,0.8648449955770606,0.86585,0.8646468094644048,0.438166856765747,21.434894561767575,21.873061418533325,0.68535,0.6812031882411684,0.68535,0.681096805202907,0.0070228576660156,2.561814308166504,2.5688371658325195,0.68535,0.6812031882411684,0.68535,0.681096805202907,0.0629618167877197,1.567964792251587,1.6309266090393066,-0.1805,-0.1805,0.6263571773374689,0.925436747155229
100000,30,5,5,0.3180858045899118,0.86585,0.8648449955770606,0.86585,0.8646468094644048,0.0182011127471923,6.887493848800659,6.905694961547852,0.86585,0.8648449955770606,0.86585,0.8646468094644048,0.4450643062591553,22.343045949935917,22.78811025619507,0.79945,0.797397830655242,0.79945,0.7977483014079308,0.0080194473266601,2.7232627868652344,2.7312822341918945,0.79945,0.797397830655242,0.79945,0.7977483014079308,0.0973272323608398,1.6967494487762451,1.794076681137085,-0.0664,-0.0664,0.6044884331844711,0.9212713708610676
100000,30,10,5,0.5029157173426783,0.86585,0.8648449955770606,0.86585,0.8646468094644048,0.0172343254089355,6.572906732559204,6.59014105796814,0.86585,0.8648449955770606,0.86585,0.8646468094644048,0.4788999557495117,22.654072046279907,23.13297200202942,0.8411,0.8395674995446254,0.8411,0.8394627447226907,0.0080416202545166,2.8418636322021484,2.849905252456665,0.8411,0.8395674995446254,0.8411,0.8394627447226907,0.1771464347839355,1.775416374206543,1.9525628089904783,-0.02475,-0.02475,0.5675501893831476,0.915593949241836
100000,30,15,5,0.6734715522612399,0.86585,0.8648449955770606,0.86585,0.8646468094644048,0.0214781761169433,6.129037857055664,6.150516033172607,0.86585,0.8648449955770606,0.86585,0.8646468094644048,0.4527406692504883,20.553863763809204,21.00660443305969,0.84145,0.8399418315588945,0.84145,0.8397764395821259,0.0065019130706787,2.9413866996765137,2.9478886127471924,0.84145,0.8399418315588945,0.84145,0.8397764395821259,0.2384576797485351,1.8636577129364011,2.1021153926849365,-0.0243999999999999,-0.0243999999999999,0.5207087345439226,0.8999307384787673
100000,30,20,5,0.837511282225981,0.86585,0.8648449955770606,0.86585,0.8646468094644048,0.0160231590270996,6.186079263687134,6.202102422714233,0.86585,0.8648449955770606,0.86585,0.8646468094644048,0.4371590614318847,21.46436190605164,21.90152096748352,0.83995,0.838326888884607,0.83995,0.8382396340938705,0.00803804397583,3.1354820728302,3.1435201168060303,0.83995,0.838326888884607,0.83995,0.8382396340938705,0.3490886688232422,1.9034502506256104,2.2525389194488525,-0.0259,-0.0259,0.4931524985312435,0.8971514844657079
100000,30,25,5,0.9583889073569148,0.86585,0.8648449955770606,0.86585,0.8646468094644048,0.0161576271057128,5.543360471725464,5.559518098831177,0.86585,0.8648449955770606,0.86585,0.8646468094644048,0.4648761749267578,20.45505285263061,20.919929027557373,0.84895,0.8474941546746552,0.84895,0.8474437008107117,0.0080270767211914,3.395262718200684,3.403289794921875,0.84895,0.8474941546746552,0.84895,0.8474437008107117,0.4388980865478515,2.0897176265716557,2.528615713119507,-0.0169,-0.0169,0.3878444616202658,0.8791288579522132
100000,40,3,5,0.2245212864319888,0.865,0.86387146908002,0.865,0.8638364040565862,0.0238986015319824,7.31400990486145,7.337908506393433,0.865,0.86387146908002,0.865,0.8638364040565862,0.6112580299377441,22.8996844291687,23.510942459106445,0.6334,0.6285420530324043,0.6334,0.6273003802435162,0.0087735652923583,2.3547163009643555,2.363489866256714,0.6334,0.6285420530324043,0.6334,0.6273003802435162,0.0647535324096679,1.419295072555542,1.48404860496521,-0.2316,-0.2316,0.6779068771166289,0.9368783872638676
100000,40,5,5,0.3116424025957244,0.865,0.86387146908002,0.865,0.8638364040565862,0.0205340385437011,6.626851797103882,6.647385835647583,0.865,0.86387146908002,0.865,0.8638364040565862,0.5703761577606201,23.65728521347046,24.22766137123108,0.76755,0.7648518905661748,0.76755,0.7646846853995003,0.1026430130004882,2.834407329559326,2.9370503425598145,0.76755,0.7648518905661748,0.76755,0.7646846853995003,0.100642442703247,1.8663792610168457,1.9670217037200928,-0.09745,-0.09745,0.5581646055793166,0.9188109131302366
100000,40,10,5,0.4616523304074982,0.865,0.86387146908002,0.865,0.8638364040565862,0.0231945514678955,6.601590394973755,6.62478494644165,0.865,0.86387146908002,0.865,0.8638364040565862,0.635587215423584,24.512047290802,25.147634506225582,0.83235,0.8305647842119964,0.83235,0.8306054722205312,0.0080111026763916,3.0386650562286377,3.0466761589050293,0.83235,0.8305647842119964,0.83235,0.8306054722205312,0.1679387092590332,1.8998668193817136,2.067805528640747,-0.0326499999999999,-0.0326499999999999,0.540109424904203,0.9177733584393856
100000,40,15,5,0.5930423920230641,0.865,0.86387146908002,0.865,0.8638364040565862,0.0207993984222412,6.780133962631226,6.800933361053467,0.865,0.86387146908002,0.865,0.8638364040565862,0.6298625469207764,23.45431900024414,24.08418154716492,0.8328,0.8309955161731192,0.8328,0.8311179909834644,0.0075099468231201,3.093930959701538,3.101440906524658,0.8328,0.8309955161731192,0.8328,0.8311179909834644,0.2883338928222656,1.823719501495361,2.112053394317627,-0.0322,-0.0322,0.5439683434798067,0.9123053698054252
100000,40,20,5,0.7207251143802627,0.865,0.86387146908002,0.865,0.8638364040565862,0.0205793380737304,8.03273868560791,8.05331802368164,0.865,0.86387146908002,0.865,0.8638364040565862,0.683875560760498,25.46542453765869,26.14930009841919,0.83315,0.8313746745720482,0.83315,0.8314874963876008,0.0108966827392578,3.367972612380981,3.3788692951202397,0.83315,0.8313746745720482,0.83315,0.8314874963876008,0.4609575271606445,2.0467851161956787,2.5077426433563232,-0.03185,-0.03185,0.5804376177391339,0.9040990529797038
100000,40,25,5,0.845419778738863,0.865,0.86387146908002,0.865,0.8638364040565862,0.0175113677978515,7.107211351394653,7.124722719192505,0.865,0.86387146908002,0.865,0.8638364040565862,0.6711421012878418,24.94219017028809,25.613332271575928,0.834,0.8322513179182816,0.834,0.8323483044132111,0.0100255012512207,3.476991415023804,3.4870169162750244,0.834,0.8322513179182816,0.834,0.8323483044132111,0.4331345558166504,2.044516086578369,2.4776506423950195,-0.031,-0.031,0.5105750702575788,0.9032671494624476
100000,54,3,5,0.1679318481711827,0.86585,0.8647351704566192,0.86585,0.864712043804446,0.027066946029663,7.898917198181152,7.925984144210815,0.86585,0.8647351704566192,0.86585,0.864712043804446,0.8736400604248047,28.6871018409729,29.560741901397705,0.6346,0.6290915191175681,0.6346,0.628164445366794,0.0085151195526123,2.420034646987915,2.428549766540528,0.6346,0.6290915191175681,0.6346,0.628164445366794,0.0616378784179687,1.4767944812774658,1.5384323596954346,-0.2312499999999999,-0.2312499999999999,0.6935964389590213,0.947956909714005
